ensembl_id	gene_symbol	p.value	FDR	summary.logFC	logFC.2	logFC.3	logFC.4	logFC.5	logFC.6	logFC.7	logFC.8	logFC.9	logFC.10	logFC.11	logFC.12	logFC.13
ENSG00000116157	GPX7	0.4798349946766231	1	0.03173634954090597	0.05009959174145097	-0.03479161506090267	-0.02687138940605944	0.07370691379467312	0.01725308869223105	-0.12177936789248688	-0.093462791878026	0.07370691379467312	0.03173634954090597	0.06058693393379578	0.07370691379467312	-0.14220850317191355
ENSG00000137309	HMGA1	0.4798603629577477	1	-0.03263447465763502	-0.3404125390629765	0.40810398504209294	-0.03263447465763502	0.3192845759605214	-0.3169167280421356	0.1393890631865468	0.31751012189361366	-0.20844989816835435	0.2217381523107214	-0.4483260488702522	0.18908033342298336	0.1270434088794372
ENSG00000125351	UPF3B	0.4799827770770526	1	0.02591217773478665	0.187544457313672	0.29585005224984007	0.02591217773478665	0.14366397449238608	0.1385234574384538	0.1514312720034462	0.21145510807419113	0.194434633431752	0.11834549670480712	-0.3963672157563885	0.35125993791559956	-0.08855231495434812
ENSG00000129355	CDKN2D	0.48013988779156297	1	-0.10219804443263092	0.23602774085559697	0.40860189470306385	0.24387908828621313	0.33202305687206335	-0.1288304227424113	-0.1112990199177558	0.3835095063346088	0.4690671125145824	0.2658048113750771	0.3833571387615973	0.4576995255659739	-0.10219804443263092
ENSG00000198258	UBL5	0.48018453010931805	1	-0.1047502931151696	-0.8833698313628726	-0.1047502931151696	-0.7165019914862887	0.3940621409399752	-0.16097179424354335	-0.7104587051463895	-0.7425532471708332	-0.4973996053448222	-0.6479607243205241	-0.5855741534779795	-0.3140383939129652	-0.2126005625044696
ENSG00000091651	ORC6	0.4802250301590077	1	-0.01985044398342933	0.1206278980468402	0.10929018891876648	-0.01985044398342933	0.07414674134289077	0.12968865336032462	0.10452997653999248	0.1519281488524014	0.15977529352451994	0.15977529352451994	-0.05085261328953544	0.15977529352451994	0.10607575710022606
ENSG00000188404	SELL	0.481591379785975	1	-0.05158639170253854	0.982288842921876	0.8681640822588443	0.3136331149193763	0.649073837777361	-0.05158639170253854	-0.6278621910727347	1.032696339054194	1.100862298847759	0.9717217789573612	1.0407480192107492	1.1174009596291066	-0.42262952171110446
ENSG00000136819	C9orf78	0.48161733246301286	1	-0.12905862715318484	0.06703031306522156	0.318598140171919	-0.24917969337322057	0.1679571344330512	-0.4955541439845389	-0.3746335849492187	0.2010451877402094	0.4385046269426516	-0.21916505376386383	0.12551651527284768	0.33309831340522106	-0.12905862715318484
ENSG00000169641	LUZP1	0.481626505146845	1	0.06617826757015036	-0.07080666477267894	0.18167139440558733	-0.08174734333399142	-0.08807951237143541	-0.20304441260767037	-0.04426137056372448	-0.30010358339650245	0.19454959254959692	-0.18366040704467795	0.04131021448948971	0.19454959254959692	0.06617826757015036
ENSG00000030582	GRN	0.4818354289265154	1	0.06774508290936379	-1.8165405624912183	0.1734411568035169	0.13762085353886783	0.18861622472376963	0.205600115250504	0.14155832788482936	-0.8911462993705221	0.11896775483307942	0.06774508290936379	-0.6403695819560926	-1.2940749391377282	-1.0765672894200469
ENSG00000122882	ECD	0.4819759023334614	1	0.02213486746143764	0.06328956271417799	0.1552714531765266	0.02213486746143764	0.06391780449968837	0.05375515017083465	0.08184634721513809	0.09890222206640076	0.12138541707298044	0.136856390536731	0.03960984051127519	0.1638057408585074	-0.14665778616114333
ENSG00000127419	TMEM175	0.4819805996219953	1	0.0380110710541956	0.11754162996941855	0.18989431105239257	0.07953415639987868	0.0380110710541956	0.07594658161239021	0.09143063390903468	0.1308968202261743	0.21624289280694872	0.12259565173292417	0.09480207500311814	0.21624289280694872	-0.19312702866811457
ENSG00000125910	S1PR4	0.4820271101321953	1	-0.02901387710233788	-0.09827360382615824	0.0707558617415907	-0.10423555713574688	-0.02901387710233788	-0.19705884079590957	-0.16549654324177615	0.06389768045772787	0.08263460073793451	-0.16940491773439575	0.0384233975844833	0.08263460073793451	-0.11754602757867898
ENSG00000105810	CDK6	0.48258419451425505	1	-0.06868602310242104	-0.11827242934173142	-0.0836145642322008	-0.5795053244809852	-0.17785914437046274	0.03001344608010271	-0.24079280064968775	-0.22068153013338765	-0.06868602310242104	-0.19624665576867684	-0.3081367695264249	0.07634906900308526	-0.16781358715429737
ENSG00000277632	CCL3	0.4826641155037213	1	0.07397053933606534	-1.415389106771762	0.1891183776530113	0.21838195153808188	0.1416282850555614	0.18344119097193823	0.23301955553882775	0.2342789437285364	0.2426067856189978	-1.9318459793711615	0.16925593046104032	0.11348496251834904	0.07397053933606534
ENSG00000122566	HNRNPA2B1	0.482811012699384	1	0.08676884933254225	0.5070343627115612	1.517161480779171	0.2574082797691988	0.08676884933254225	0.10289721625480608	0.47705993270377434	0.8903871433320338	1.7310685834314672	0.5810262622119535	0.7763082165910218	2.0976152196664763	-0.15511441933686854
ENSG00000167740	CYB5D2	0.4828368540370551	1	0.0320238037438773	-0.02956610001493282	0.06983974109187907	-0.01672880353482983	-0.06247492465764475	-0.05033203134687417	-0.04337617467606317	-0.16621034662888864	0.08264382839411562	0.0320238037438773	-0.02380348522248317	0.07127624144550704	-0.14045370568638718
ENSG00000167895	TMC8	0.4829350937071505	1	0.03847479268454723	0.3214798004531894	0.5513596740683177	0.14944648612571443	0.06303682783096431	0.03847479268454723	0.09374395929196538	0.4251775880251972	0.5857810040280208	-0.18930337211846504	0.511992068449469	0.4845027647388742	0.4098640553532824
ENSG00000147601	TERF1	0.4833585444029949	1	-0.0297246405122919	0.25906221255065454	0.385007257964844	-0.0297246405122919	0.11904877030400646	0.13049431828422525	0.17683070432393022	0.2375763415954938	0.4026584551667057	0.115170915975134	0.08013631843820618	0.4100001193064626	-0.4301508964196021
ENSG00000148090	AUH	0.4837151483158529	1	0.02966419117545288	0.0780588278806822	0.12171319369882502	0.03913732542291788	0.06855050117234551	0.11838512757520236	-0.06526512513072638	0.02966419117545288	0.1506018753282319	0.06572468593734293	-0.14467961024881554	0.08736737667088516	0.09568966511196424
ENSG00000145912	NHP2	0.4838441260167189	1	0.0809811135831951	-0.46915532424034984	0.10646187633311592	-0.08585927340309185	0.3882717867741319	0.07312668034026404	-0.17241877958550944	-0.18126068383696836	-1.1723345889946943	0.0809811135831951	-0.6854970324428467	-0.3956375524060972	-0.23899002399034808
ENSG00000179833	SERTAD2	0.48407222119305554	1	0.05323122056563695	0.13361557622155767	0.43416483912038206	0.3663640784307136	0.391451183743181	0.28608054573329944	0.3133169490499924	0.07470608024658437	0.4944866069251797	0.39098829877932056	0.05323122056563695	0.3854018770891167	-0.23943561397816937
ENSG00000159479	MED8	0.4842203343222616	1	-0.02647011125737648	-0.1986885393521852	-0.02647011125737648	-0.18499441405082975	-0.02448224183991966	-0.02752048742369561	-0.07089945744876536	-0.15458912608356198	-0.4100761632905187	-0.20822508856439287	-0.4078522912151711	-0.08053714986058821	-0.0705937830493917
ENSG00000115232	ITGA4	0.48496566871812546	1	0.06862439210946181	0.2149204045940205	0.5910796835137874	0.1320939005397772	0.06862439210946181	0.2889835602407299	-0.19375327137439544	0.585663840682019	0.7168915693133441	-0.77885770141014	0.6069752111863141	0.4576268880949933	0.24366491424029343
ENSG00000143947	RPS27A	0.4851969146083273	1	0.07465964490100596	1.188917651921649	1.818103523198895	1.4124161186943915	3.369642240521762	-0.6311425866496796	-0.20188992994502009	1.6388375020765027	-1.0072578942021684	1.1340644353754143	0.07465964490100596	1.374385972837031	1.2026760601817426
ENSG00000149923	PPP4C	0.4856383509340872	1	-0.13651772991407207	-0.5625600097936683	0.06864646154838028	-0.347926301779068	0.20767264739640923	0.05103373521847404	-0.1293209610314685	-0.1502001631240446	-0.13651772991407207	-0.29490195638006045	-0.16932772289236642	0.19436533115175053	-0.2787043293646333
ENSG00000236859	NIFK-AS1	0.4861325480932498	1	0.01440017016929739	0.01440017016929739	0.06995798236683064	-0.07260377405426828	-0.0394785935104584	-0.03571903822640937	-0.04567288168800326	0.02339704309892183	0.06995798236683064	-0.0651851391841249	-0.07113847811295158	0.06995798236683064	-0.05349717395834556
ENSG00000138794	CASP6	0.4871119391399067	1	-0.04968229433525627	-0.02521612808346964	-0.05174532531260969	-0.07935517909926851	-0.03612263108572152	-0.04986742350230829	-0.13554942177088805	-0.06235838327676597	-0.04060859548543671	-0.04968229433525627	-0.18748913327706895	-0.06282172485825127	-0.08350249816393912
ENSG00000163956	LRPAP1	0.48747179627845705	1	-0.10682826939401048	-0.3973784300358087	0.3087354736733407	-0.20678532128171537	-0.07846677803869884	-0.10407247506646922	-0.1319763013089701	-0.17577194152154607	0.3618341276643082	-0.10682826939401048	-0.07644868578820418	0.10573757863055444	0.1622939886657937
ENSG00000158201	ABHD3	0.4875941938598432	1	0.03648351232579466	0.2516490153988379	0.4469062677725932	0.1469693310960029	0.1373524224147546	0.03648351232579466	0.22921978002575263	0.3051209623428076	0.4515852751205792	-0.15724652544444906	-0.2198048996025304	0.485552276175959	0.11053598721074875
ENSG00000130592	LSP1	0.4877493098162593	1	0.08709904195282503	0.14519420440671982	0.08709904195282503	-0.37316839509436994	0.47726270952304733	0.33390908245773376	-0.27568597531510275	0.5706536731363936	-0.9596735191290036	-1.1740638662065592	-1.4587561585185922	0.6269213229159942	-0.5242402345550615
ENSG00000180448	ARHGAP45	0.48853438788756504	1	-0.10651588175559744	-0.2085856488270691	0.25660088893874955	0.09390120196819096	0.21763798726040956	-0.07745382576866844	-0.0427099551564335	0.4962631828372035	0.5351734998764456	-0.10651588175559744	0.18891394736904688	0.4655421282541877	0.2390102336188105
ENSG00000092094	OSGEP	0.48913859548529826	1	0.0993631009777452	0.07326451358080333	0.19065303108929327	0.07143019148374716	0.14325024510272716	0.10535958318065172	0.12191414579571055	0.1007886155402189	0.1955502839631118	0.11416678017706372	0.04801894914148605	0.0993631009777452	-0.09728031120516456
ENSG00000189403	HMGB1	0.489164975815642	1	-0.14948018845347777	0.05046758564940257	0.8461276492358363	-0.15509668080948602	0.715214422280902	0.06166078659786134	-0.20819110408026953	0.3413136356880968	1.798388791606352	-0.31381179728665165	1.0658932783293793	1.4411216866831067	-0.14948018845347777
ENSG00000010256	UQCRC1	0.48982293533831206	1	0.0218364147779157	-1.0201805351740056	-0.05669950416750344	-0.20479763404879764	0.13329082220036576	0.0218364147779157	-0.10116085918203777	-0.19532155584795297	-0.3210278576487891	-0.09967097774143711	-0.4235356746016366	-0.2610431119094808	-0.1247852860537723
ENSG00000111885	MAN1A1	0.4899901852990755	1	-0.06692450695164978	-0.3887180266426702	-0.06580173191557387	-0.25600060771390853	-0.2582826115949266	-0.06901338604313764	-0.18614482619277936	-0.3150585416861901	0.06720560311091381	-0.16147017940651684	-0.04144918828593894	-0.06692450695164978	-0.556675773496557
ENSG00000152520	PAN3	0.49002269060822806	1	-0.10248882440427626	0.3255924805616788	0.427049445063024	0.13260813857169973	0.1648299883136457	0.15303234075919775	0.11619111702091783	0.2217229637586317	0.38318161164552167	0.28211426355248437	0.2109142755575644	0.48178771181281327	-0.10248882440427626
ENSG00000129667	RHBDF2	0.4902075713106206	1	0.02805304125923008	0.02805304125923008	0.29186859014707595	0.26167673861660107	0.17434792669089405	0.22535757956627828	0.24776822128141313	0.22536899259410695	0.29186859014707595	0.09537224418375692	0.21265574480293903	0.29186859014707595	-0.16299295574742134
ENSG00000165030	NFIL3	0.49024659125429976	1	0.11263975508852277	-0.8512198116968525	0.3867919650830692	0.31144591609974226	0.1152444710040123	0.29809519053074984	-0.38839696417617	-0.6130816270569626	0.4265221439194936	0.19932488249720248	-0.1053263729444766	0.11263975508852277	-0.12847070021731816
ENSG00000069493	CLEC2D	0.49026020409608473	1	-0.08909361406141625	1.130878194067029	0.8750153176759292	-0.3444083125757167	-0.08909361406141625	0.09561598395422832	0.22919732187138583	1.093714267423011	1.2452050146197229	-0.4106303964221385	1.0206910564450822	1.141995600146466	1.0071679974004195
ENSG00000100485	SOS2	0.4902968444486487	1	-0.0255326625526146	-0.0255326625526146	0.16364320039703614	0.1304622208406084	0.0916808632041171	-0.06201010467745116	0.04051175335192136	-0.10576515211264276	0.1578122967513326	-0.1252338923706229	0.08901473532472307	0.19411613275248024	0.06041348459735352
ENSG00000064932	SBNO2	0.4908862024801078	1	-0.05288577854432821	-0.2977013060512542	0.04376725717275161	-0.24602397038031656	-0.27751080283595875	-0.18426444696929176	-0.1832772853818691	-0.384590111221742	0.08426223611787886	-0.05288577854432821	-0.31383805190143	0.04990499034611052	-0.18515446553286852
ENSG00000111639	MRPL51	0.4916519633218772	1	-0.03145579005610532	-0.4938010435847134	-0.3224783966079273	-0.40884242663895776	0.2236106267772431	-0.03145579005610532	-0.2758468545904978	-0.5432042537584338	-0.9627277279679956	-0.25575769632857237	-0.5603577045848597	-0.3226551655667479	-0.13642112341589585
ENSG00000104763	ASAH1	0.4918242520253359	1	-0.17381835954657854	-1.132253508612687	0.4597325338006687	0.4161509564302205	0.4724354696524755	0.3683961593450069	0.37382464609793115	-0.21513780444985875	0.2871223680654054	0.4183743870924631	0.2860109708647496	-0.17381835954657854	0.3433941951164951
ENSG00000186891	TNFRSF18	0.4920068683001133	1	0.02269483657227604	-0.2473405979537525	-0.5307304286808983	-1.6919041786697877	-1.2415591673558783	-0.17289552477929682	-1.2495898832020376	-0.07959405573150166	0.05250750614078922	-0.6681495840036221	-0.07414218159417421	0.03379825505242373	0.02269483657227604
ENSG00000115053	NCL	0.4920209277117215	1	-0.05059458788584914	0.28501813692493005	0.9876761218710186	0.17514106872620605	0.4500344346719875	-0.05059458788584914	0.2363829719679704	0.8268006905402363	0.5552659907179069	0.5161474916825515	-0.21953374741754983	1.1985045774667271	-0.22998033577736576
ENSG00000127337	YEATS4	0.4924442529487595	1	0.04134061947988851	0.0364455459368271	0.07360908708989336	-0.09381998622376005	0.05831613343805432	-0.02343330974227586	-0.04396758507761852	0.07380855331659437	0.10272532408435107	0.04134061947988851	-0.05305017350255925	0.0897270604232947	0.11076239115439906
ENSG00000115944	COX7A2L	0.492539065544343	1	0.11698776958833064	-0.2747686191424217	0.18686877022585563	-0.15319935016542807	0.3895539924861815	-0.13586937444882652	-0.46930475824771367	-0.2117076295439733	-1.8247050750562293	-0.11271208594307867	-1.422853967215633	0.11698776958833064	-0.1330432484959453
ENSG00000155957	TMBIM4	0.49276426311840493	1	0.106099826207529	-0.13417721876940836	0.6372588977592932	0.10462634357589529	0.570144952679279	0.4431113637910928	0.1593514063581858	-0.08344302124740399	0.235734235140182	0.106099826207529	0.15662189139089422	0.32156364539440374	0.26946340803819546
ENSG00000250479	CHCHD10	0.4928244619340379	1	0.15579366060978617	-0.16393099149606782	0.8140726134512034	0.7174905961320499	0.9670768008091862	0.3298497381895027	0.34970814886818913	0.6223529416710442	0.15579366060978617	0.5586347388651849	0.34788958111139645	-0.6579719452694519	0.7628901325936208
ENSG00000134758	RNF138	0.4930676471736772	1	0.06081792061939017	0.04881428161135415	0.25064093407061366	-0.03623184516780364	0.15414291951058176	-0.39143797726688656	-0.2750448613819344	0.06081792061939017	0.12037237026849118	0.2271246380884378	-0.14540254831551602	0.26491107587754725	-0.13470117113390057
ENSG00000186174	BCL9L	0.4930745599890972	1	0.03319143585308368	0.07712323036294874	0.15270482896391135	0.08263597623116656	0.03319143585308368	-0.25876489803151015	-0.03375275638753416	-0.1896234757287496	0.15270482896391135	0.15270482896391135	0.05413602724823835	0.15270482896391135	-0.1892808845204673
ENSG00000126749	EMG1	0.4933446795697733	1	0.06835040832845862	0.10494518300547429	0.22495869757916137	0.05495443756411455	0.20346174337491063	0.05376826703062651	0.08491053974494583	0.1255629753178331	0.18281485965122343	0.06835040832845862	0.09456385916174576	0.14742572721123434	0.0833659566143708
ENSG00000174282	ZBTB4	0.4934298265687395	1	-0.02237839472733702	-0.02237839472733702	0.1199436735243639	0.02103644946378621	0.04254006184685369	-0.0947557580348906	0.03592485882704223	-0.04694354787688906	0.14046982041582165	0.07746801957214093	0.03959747802033958	0.14781148455557858	-0.06772949264678249
ENSG00000164190	NIPBL	0.4936528022819013	1	0.10355238489373364	0.3056706338749307	0.7381432704938178	0.2119069796069386	0.1290825632322692	0.09553686654080452	0.23105082825991763	0.2792091702307571	0.7386312139412675	0.1432036004461098	0.08040948874397946	0.7941980508371907	0.10355238489373364
ENSG00000148926	ADM	0.4942828261671872	1	-0.01705856875143633	-0.7553576362343158	-0.01705856875143633	0.00365239831558537	0.00745557157750328	-0.00640955883182902	0.0060698856288091	-0.8591237847193981	0.00745557157750328	0.00745557157750328	-0.05634576647225661	0.00745557157750328	0.00745557157750328
ENSG00000108528	SLC25A11	0.49445704118461886	1	-0.04083415284395281	-0.30247624595238964	0.0933062487087168	-0.12896415502874056	0.15866272512886784	0.04465944221781273	-0.07067260748293178	-0.04083415284395281	-0.2643096062175645	-0.13114867828148383	-0.40171496216221625	-0.1418346726809506	-0.06781777401162384
ENSG00000089737	DDX24	0.4949380143734917	1	0.1534315810131035	0.6143960872737417	1.158822099122074	-0.29959878685361363	-0.7891692318970918	-0.26457514920794156	-0.2489697011016141	0.48950140298959566	1.1004276686897074	0.1534315810131035	0.7577670103901392	1.6147165863866302	-0.9187494323358272
ENSG00000203710	CR1	0.4951249964687733	1	0.09153134502026938	-0.09579098192217268	0.23738864870438617	0.2685542813937879	0.2613552161169772	0.24404622625127145	0.27147631188836197	0.23836287377123697	0.273330814864761	0.25012778012985654	0.273330814864761	0.09153134502026938	0.273330814864761
ENSG00000118257	NRP2	0.49547079986165654	1	0.0050178128678164	-0.47335155734666173	0.01254802483857321	0.0050178128678164	0.01254802483857321	0.00991239351954428	0.01108575504161627	-0.25659747801488125	-0.32437272502567116	0.01254802483857321	-0.8497235305787363	-0.11311225468687626	0.01254802483857321
ENSG00000112343	TRIM38	0.496120553311958	1	0.17446396914848716	0.6965423836708229	1.034735046915197	0.7092426616166023	0.8336816122416302	0.7726580067877565	0.8278434475958845	0.7627638043597365	1.0827607400655246	0.5059922854603567	0.6730884032189978	0.9178156322260024	0.17446396914848716
ENSG00000120915	EPHX2	0.49615986386388605	1	-0.0252887089820602	-0.01273402821583496	-0.02378209444874489	-0.11287476385828574	-0.05222933483832032	-0.06140786289502394	-0.2369102107047932	-0.07350969572950443	-0.0252887089820602	-0.0940742590829208	-0.14407669641439905	0.01101512701908743	0.01101512701908743
ENSG00000138606	SHF	0.4967468146592724	1	0.02018087522748876	-0.03255370861163079	0.13166655753308304	-0.08794541585936003	0.0409595179058112	0.07341553004001314	0.02018087522748876	0.04414170188686276	0.15850873610123842	0.15850873610123842	0.10656956235726664	0.15850873610123842	0.07055819558183941
ENSG00000162645	GBP2	0.497243447726138	1	0.0477569104515325	-0.197232617442861	-0.4429537722619973	-0.9099441552313418	-0.2645779907187745	-0.17308513356951258	-0.5176792049325102	-0.24506160434763768	0.0477569104515325	-0.8443984262029428	-0.08292677493477504	0.07296920670296106	0.14862189572271026
ENSG00000032444	PNPLA6	0.49730255559253816	1	0.01660928188096089	-0.43777062326776867	0.09860753114118195	-0.05548695704316566	-0.05427698596762995	0.01660928188096089	-0.0593407606721984	-0.16942083696981844	0.10610444705240844	-0.0938872751426584	-0.07746773232971932	-0.10328081155396585	0.10610444705240844
ENSG00000077232	DNAJC10	0.4976156324416125	1	-0.06985266282856839	0.10285092046644544	0.4643547820812529	0.3431594201081935	0.3521421190847813	0.4203945056905332	0.33262100291754426	-0.06985266282856839	0.4432957929264492	0.27482398816399717	0.11175161627992414	0.5044799453534164	0.3718185167733247
ENSG00000125835	SNRPB	0.4980668140542949	1	-0.19116280295213992	-0.10410462426483136	0.45169405439811017	-0.11285004285327438	0.9688994369758356	-0.08682317095702818	-0.05713345598647912	0.30887067256799594	-0.19116280295213992	0.3586644457024305	-0.08987223387752685	0.7871808242569586	0.2871637897066528
ENSG00000012779	ALOX5	0.4982825315490521	1	-0.09025633578496094	-0.2821848370187756	0.1625712296667362	0.1947310598546908	0.20358098940738847	0.17890077665893367	0.20202728140432055	-0.09025633578496094	0.20358098940738847	0.20358098940738847	0.20358098940738847	0.06641733797840657	0.20358098940738847
ENSG00000115165	CYTIP	0.49882240987023	1	-0.05336673092087474	1.105132724122219	1.064821546343252	-0.06450891313859652	0.5665846338477465	-0.05336673092087474	0.2561017853286871	1.8703801435064051	1.983892382482346	0.3137608496833091	1.753450239778064	1.685145591438485	0.7529612426960741
ENSG00000241837	ATP5PO	0.498908640954903	1	-0.0766241713511644	-0.4714020114488606	0.3470877737591941	-0.04593513339199506	0.8739324278547299	-0.17535329112066367	-0.1712794531468127	-0.0766241713511644	-0.7814021114226977	0.4466026222445675	-0.5209662764614353	-0.6194673583806263	0.30812324956928705
ENSG00000263528	IKBKE	0.4994527061049619	1	-0.05456775694104422	-0.05900889357650436	0.09100229972739816	0.03997478820293428	0.1093095831963779	0.06216226044674555	0.03471081116812961	0.09296777147447906	0.08110489347597263	-0.05456775694104422	-0.16118865482914657	0.06992809985624249	0.1236944694854426
ENSG00000110876	SELPLG	0.49951159192723543	1	-0.00897696738529479	-0.30164745410110844	-0.00897696738529479	-0.26061949802848433	-0.0795654074876821	-0.1289289365466727	-0.1336581432803677	-0.00779398361773585	0.00716470330524392	-0.3898660422997622	-0.06560376090518891	-0.20931587904136212	-0.6209007963953151
ENSG00000180596	H2BC4	0.49978120694256006	1	-0.09805570234741597	0.19627058257751945	0.3062165099347938	0.14170189808994643	0.19079874733903637	0.10856954172066838	0.21185430495512553	0.20945727499410924	0.27551636618315084	0.2749437956066637	0.2083832909892957	0.31153894954627126	-0.09805570234741597
ENSG00000071127	WDR1	0.4998121961370012	1	-0.11078435840956924	-0.8456556578013606	-0.1313877622818353	-0.5685898918676837	0.076986301033445	-0.04836162509907121	-0.3201035797556106	-0.2983622741569318	0.11262524840497072	-0.24192737004608983	-0.4161516336554677	-0.11078435840956924	-1.0191470433043444
ENSG00000100138	SNU13	0.5000616889263579	1	0.16947221356832687	0.10824297521432102	0.5767018475163956	-0.0727007622996565	0.8728379843111022	-0.09280597440656856	-0.08257800747394906	0.33366725431968947	0.16947221356832687	0.3459669491666022	0.17969626369111902	0.6530819869056071	0.5989057452346491
ENSG00000039523	RIPOR1	0.5007683588161975	1	0.02677661591494645	0.02677661591494645	0.25243101155200187	0.22787246061621455	0.19839238061007827	0.17000993728537966	0.22468873121480723	-0.09208002299547764	0.21718309968228883	0.25243101155200187	0.17506464333023158	0.182926533340233	-0.2901173265495808
ENSG00000143390	RFX5	0.5010140388589809	1	0.06499299346098425	0.03045929021670124	0.2071672442173269	0.02394844532630768	0.16633860602968398	0.14273752912916504	0.11385862160370185	0.1100083731895614	0.1464639077100378	0.06499299346098425	0.0411429416785718	0.1865961239657264	-0.11152498641309552
ENSG00000006459	KDM7A	0.5025094252641582	1	0.054299019608436	-0.07102591336753714	0.19381988846800108	0.03399880474316016	0.1774398505970311	0.09218123845573964	0.1240713757502052	0.13709327968652724	0.2457214633585857	0.054299019608436	0.22483245121907183	0.2457214633585857	0.2128386353573813
ENSG00000117523	PRRC2C	0.502840900796646	1	0.0479453071698388	0.5979468250853464	1.662062539743101	0.19519587946971728	-0.186116680826772	0.0479453071698388	0.21921862164030692	0.6520233651385094	1.7967078791538105	0.28275333005031883	0.6199448817118152	1.5518524007347771	0.25450792759514274
ENSG00000164346	NSA2	0.5036013239210764	1	0.1133004077591626	0.10041314760404953	0.7083045330695034	0.15600651479681238	0.8337288608714186	-0.33226475343542927	-0.39396845776647726	0.20553957597782557	-1.1581757644538726	0.1133004077591626	-0.598619576116588	0.5288294269363628	0.33689858757438595
ENSG00000076604	TRAF4	0.5037080149607809	1	0.03579564393422563	0.35554966699954854	0.4697465399357478	0.05813115914801809	0.1906215246864399	0.03579564393422563	0.2623811824387886	0.2001307629227173	0.48411984257780727	0.4006166092088607	0.2755335250571206	0.5570911815584368	-1.184798967154571
ENSG00000175416	CLTB	0.5037879238586667	1	0.05992915925422382	-0.5917999423999633	0.05992915925422382	-0.3842016720299094	0.12846031830513183	-0.2784364202873616	-0.2305180699045928	-0.4160647750519284	-0.24328583336820364	-0.21989415508741172	-0.4197272691470897	-0.299803354271298	-0.3090405313893324
ENSG00000118515	SGK1	0.5044086477215399	1	-0.04142635629736169	-0.7848846313541392	0.4818325255487008	0.3378882446234662	0.15431593048307174	-0.04142635629736169	0.3413106112693135	-0.6997066745885056	0.571709408140361	0.4370386730122101	0.4973499988781788	0.5209141810169576	0.3033579735682359
ENSG00000163682	RPL9	0.5044602927828858	1	0.07666964367588758	0.32260003409169524	2.3467307407207043	1.2061411556016273	3.314524744891407	-0.5761662673141696	-0.19563495064592207	1.0218816369260155	0.07666964367588758	1.5464519430307826	0.9838464718453928	0.7371622143864771	0.7823851633883665
ENSG00000166920	C15orf48	0.5049136643158196	1	-0.00734705788648152	-1.3086814574235044	0.00318260706986527	-0.00895471506214184	-0.00734705788648152	-0.02451908812013908	-0.03679785963623725	0.00318260706986527	-0.16540846032616824	0.00318260706986527	-0.03369792317722397	-0.28067759239877194	-0.13563910013252095
ENSG00000277734	TRAC	0.505944360734062	1	0.06534623934432193	-0.06406779308059554	-1.5336678716240002	-2.7518694652547926	-0.697550749314517	-1.174555177082239	-1.9609050751401045	-0.10573867113020852	-0.11701366264769496	-1.9748184340805417	-0.4679332781503217	0.06534623934432193	0.09642088730207168
ENSG00000184209	SNRNP35	0.5062321381345645	1	-0.03626930761457704	-0.02577693151745302	-0.03626930761457704	-0.10861596888255318	-0.03766737375272303	-0.01676918388698853	-0.04445991143045441	-0.1783051593610865	0.08393556460662219	-0.30578874728520744	-0.09281758667884882	0.08393556460662219	0.04963885019063028
ENSG00000107077	KDM4C	0.5063970731862043	1	0.04834616629559141	0.2151097555260377	0.33609451318608463	0.22047436661269812	0.27587384659572345	0.2125510469099297	0.205307709413751	0.1817428428240348	0.2893231463677377	0.2621968658767646	0.04834616629559141	0.37046403941974154	0.21303790955962473
ENSG00000179119	SPTY2D1	0.5072303816394405	1	0.04255477211609748	-0.19122656525593665	0.04255477211609748	-0.1748949737650618	-0.04403114631093705	-0.22956055280834536	-0.08651458501884446	-0.08591291490192393	0.17548251964388142	-0.07132300879002024	-0.44608714350006623	0.08154594449449178	-0.13722196679037552
ENSG00000163412	EIF4E3	0.5076615678333237	1	-0.02329043042385787	-0.06819688425192556	-0.07024725452298784	-0.13670066862788893	-0.02063547918836229	-0.06419251347732788	-0.1261439828655563	-0.03842567741693588	0.01106681534791046	-0.18611365659931348	-0.00747114443205062	-0.02329043042385787	0.01106681534791046
ENSG00000161057	PSMC2	0.5078604022062359	1	-0.07125843427573977	-0.3316852102115412	-0.06923547884099535	-0.38849566648451794	-0.0901452797968632	-0.08186876370238083	-0.17617856019064562	-0.27633628681832134	-0.07125843427573977	-0.27681424193256465	-0.6917776059478551	-0.10343710734220243	-0.10929255730581286
ENSG00000116691	MIIP	0.5078842480708586	1	-0.05999386381603328	-0.06086900626936888	0.1039861231666432	-0.13842352864029178	-0.08921176851919863	-0.03414740341689565	-0.14582285835225312	-0.1907744605771919	0.05918793400115109	-0.05999386381603328	-0.18892323007354817	0.09866164305497792	-0.2064719331043408
ENSG00000258289	CHURC1	0.5078916697975231	1	-0.11195621015561674	-0.10338556613741756	0.1742510514655815	-0.37063213933442674	0.3710247905786694	-0.08438511753837308	-0.32919766735598543	-0.23645388352916297	-0.2475101088833153	-0.11195621015561674	-0.27730337756049483	0.1884921323924711	0.3049917950762554
ENSG00000232442	MHENCR	0.5084225541639386	1	-0.02437579763234715	0.12808587334391325	0.20477866592888183	0.12187382114590044	0.05111593006601683	-0.02437579763234715	0.07948366065035903	0.10712693763664964	0.20477866592888183	0.15715899754548515	0.09368301295463762	0.20477866592888183	0.10355417042418234
